name,price,label
tesco 12 hot  spicy prawns 132g,3,Food & Drink
gosh sweet potato bites 308g,2.5,Food & Drink
richmond skinless sausages 16 pack 426g,2.25,Food & Drink
tesco plant chef 4 vegetable burgers 454g,2,Food & Drink
gosh original falafel 308g,2.5,Food & Drink
tesco 2 vegetarian cheese  onion crisp bakes 240g,1.75,Food & Drink
whitby seafoods breaded scampi bites 190g,1.45,Food & Drink
aunt bessies mashed potato 650g,2.55,Food & Drink
tesco 12 mini prawn toast 120g,2.5,Food & Drink
chicago town takeaway meat feast pizza 640g,4.5,Food & Drink
tesco chicken breast fillets 640g,4.4,Food & Drink
carte dor rich salted caramel ice cream 900ml,3.75,Food & Drink
aunt bessies bramley apple crumble 500g,1.9,Food & Drink
rowntrees watermelon lolly 4x73ml,2,Food & Drink
tesco 12 mini eclairs 140g price marked,1.5,Food & Drink
tesco sausage and mash 400g,1.6,Food & Drink
tesco cherry and chocolate ice cream 900ml,2,Food & Drink
tesco southern fried chicken bites 500g,2.75,Food & Drink
tesco chicken korma with pilau rice 400g,1.6,Food & Drink
birds eye chicken in bcmb hot  spicy 180g,2.7,Food & Drink
tesco shepherds pie 400g,1.6,Food & Drink
tesco 3 caramel millionaires ice cream 270ml,1.5,Food & Drink
tesco chicken  bacon pasta 400g,1.6,Food & Drink
tesco chicken breast joint 800g,5.25,Food & Drink
goodfellas gluten free margherita pizza 328g,3.75,Food & Drink
birds eye gluten free breaded fish fillets 250g,3.85,Food & Drink
ben  jerrys cookie dough vanilla ice cream 465ml,4.8,Food & Drink
tesco pork sausage meat 400g,2.25,Food & Drink
youngs simply breaded 4 large cod fillets 440g,5,Food & Drink
goodfellas pepperoni pizza gluten free 317g,3.75,Food & Drink
pret 4 almond croissants 280g,3.75,Food & Drink
linda mccartney 2 vegetarian deep dish country pies 380g,2.5,Food & Drink
goodfellas deep cheesy pizza 421g,2.5,Food & Drink
quorn family roast 454g,3.75,Food & Drink
dr oetker ristorante pizza speciale 330g,3,Food & Drink
birds eye 22 chicken dippers 403g,3,Food & Drink
tesco smoked haddock fillets 360g,4,Food & Drink
tesco 4 maple  pecan plaits 350g,2.5,Food & Drink
tesco health chicken curry and rice 350g,1.75,Food & Drink
tesco 4 chicken  vegetable pies 568g,2.65,Food & Drink
tesco 4 chicken  bacon pies 568g,2.65,Food & Drink
tesco finest beef fat roast potatoes 800g,2.5,Food & Drink
tesco 6 pork  herb sausage patties 342g,2.5,Food & Drink
quorn swedish style balls 300g,2.5,Food & Drink
cadbury crunchie blast stick 4x100ml,3.25,Food & Drink
birds eye 4 original beef burgers 227g,2.4,Food & Drink
hearty food co 4 chicken  vegetable pies 484g,1.69,Food & Drink
frys meat free 8 original hot dogs 360g,2.9,Food & Drink
goodfellas pizza pockets triple cheese 2 pack 250g,2,Food & Drink
goodfellas pizza pockets pepperoni 2 pack 250g,2,Food & Drink
tesco finest sicilian lemon tart 458g,3.25,Food & Drink
tesco family cottage pie 14kg,4.45,Food & Drink
tesco finest 4 beef burgers 454g,3.5,Food & Drink
tesco mint chocolate ice cream 900ml promotion,2,Food & Drink
youngs 10 flipper dippers 250g,1.45,Food & Drink
tesco potato stars 500g,1.5,Food & Drink
walls calippo cola 5 pack 525ml,2.2,Food & Drink
birds eye 10 chicken fingers 250g,2.55,Food & Drink
rowntrees fruit pastille push up lollies 6 x 80ml,2,Food & Drink
acre lane 2 lamb shanks in mint gravy 800g,6.9,Food & Drink
tesco soft scoop neapolitan 2 litres,1.8,Food & Drink
tesco family beef lasagne 14kg,4.45,Food & Drink
tesco lamb hotpot 400g,1.6,Food & Drink
tesco fruity helter skelters 5 x 70ml 350ml,1.2,Food & Drink
tesco 6 dark chocolate ices 6x70ml,1,Food & Drink
tesco all day breakfast 350g,2.2,Food & Drink
youngs gastro 2 crispy lemon basa fillets 310g,4,Food & Drink
tesco plant chef festive nut loaf  gravy 460g,3.75,Food & Drink
magnum mini classic almond  white 6 pack 330ml,4,Food & Drink
magnum double gold caramel billionaire ice cream 3 pack 255ml,4,Food & Drink
birds eye creamy cheese penne pasta 350g,2.7,Food & Drink
northern dough co pizza dough original 2 x 220g,2.6,Food & Drink
birds eye 2 fragrant golden vegetable rice 380g,2.7,Food & Drink
youngs gastro 2 lemon  parsley cod fillets 270g,4,Food & Drink
strong roots oven baked sweet potato fries 500g,3.3,Food & Drink
mackies traditional luxury dairy ice cream 1 litre,3.3,Food & Drink
haagendazs salted caramel ice cream 460ml,4.8,Food & Drink
tesco chicken  chorizo paella 700g,2.8,Food & Drink
mccain home chips lighter straight 1kg,3,Food & Drink
del monte 100 juice orange ice lollies 3 x 75ml,2.4,Food & Drink
pukka 2 sausage  bean bakes 306g,2.5,Food & Drink
tesco finest triple cooked beef basted oven chips 900g,3,Food & Drink
pukka all steak 2 microwaveable pies 418g,3,Food & Drink
birds eye steamfresh 4 super sunshine mix vegetable 540g,2.7,Food & Drink
tesco garlic breaded mushrooms 400g,2,Food & Drink
annabel karmel frozen hidden vegetable bolognese 200g,1.95,Food & Drink
youngs gastro signature breaded 8 chunky fish fingers 320g,2.75,Food & Drink
birdseye lightly dusted 2 fish fillets lemon  pepper 280g,4,Food & Drink
tesco 4 battered chunky cod fillets 500g,5.25,Food & Drink
pukka 2 chicken bakes 306g,2.5,Food & Drink
tesco chicken hotpot 400g,1.6,Food & Drink
quorn roarsomes vegan dinosaurs 240g,2.5,Food & Drink
tesco 2 creamy chicken bakes 280g price marked,1.45,Food & Drink
tesco 10 mini beef  red wine lattices 300g,2.5,Food & Drink
rowntrees fruit stack 4x70ml,2,Food & Drink
cofresh ginger garlic cubes 400g,1.15,Food & Drink
americana 8 x 5 soft floured baps,1.2,Food & Drink
tesco chicken vindaloo with pilau rice 400g,1.6,Food & Drink
tesco 4 beef burgers 227g,1.6,Food & Drink
tesco minced beef 20 fat 1kg,6,Food & Drink
tesco 3 raspberry eton mess ice creams 270ml,1.5,Food & Drink
tesco double chocolate gateau 600g,2.5,Food & Drink
tesco fried vegetable gyoza 210g,2.5,Food & Drink
country style cream doughnuts 300g,1,Food & Drink
youngs gastro 2 sea salt  pepper basa fillets 310g,4,Food & Drink
crosta  mollica stromboll spicy salami pizza 447g,5.1,Food & Drink
tesco basa fillets 500g,4,Food & Drink
tesco finest whole raw black tiger prawns 300g,8,Food & Drink
youngs gastro 2 smoked haddock chunky fish cakes 270g,3.5,Food & Drink
tesco breaded mini chicken fillets 300g,2.75,Food & Drink
youngs chip shop extra large fish fillets beer batter 300g,3.15,Food & Drink
tesco southern fried mini chicken breast fillets 300g,2.75,Food & Drink
youngs gastro cod parmesan parsley 2 fcakes 270g,3.5,Food & Drink
birds eye country mixed vegetables 640g,2.25,Food & Drink
tesco 4 steam bags rice with mixed vegetables 600g,2.1,Food & Drink
aunt bessies jam roly poly 300g,1.9,Food & Drink
mccain waffle fries 550g,3,Food & Drink
birds eye 4 hearty farmhouse vegetable mix 540g,2.7,Food & Drink
tesco black forest fruits mix 500g,2.4,Food & Drink
annabel karmel chicken tikka masala 200g,1.95,Food & Drink
walls soft scoop vanilla light ice cream 1800ml,2.5,Food & Drink
aunt bessies mashed carrot  swede 500g,2,Food & Drink
linda mccartney vegetarian meatballs 399g,3,Food & Drink
strong roots cauliflower hashbrowns 375g,3.3,Food & Drink
tesco 56 pork cocktail sausages 672g,2.9,Food & Drink
richmond vegan no chicken pieces roast flavoured 220g,3,Food & Drink
tesco 20 cumberland sausages 900g,2.9,Food & Drink
r whites lemonade lolly 3 x 75ml,2,Food & Drink
tesco berry strudel 600g,1.9,Food & Drink
tesco steak pie 700g,3.15,Food & Drink
tesco 2 cheese  onion bakes 260g,1.45,Food & Drink
birds eye meat free swedish style balls 280g,3,Food & Drink
tesco spaghetti bolognese with cheese crumbs 400g,1.6,Food & Drink
birds eye chicken shop hot  fiery onion rings 450g,2.2,Food & Drink
tesco diced chorizo 250g,2.35,Food & Drink
nobbly bobbly 4x60ml,2,Food & Drink
tesco 6 chocolate eclairs 160g,1.6,Food & Drink
tesco vegetarian vegetable lasagne 375g,1.75,Food & Drink
tesco southern fried chicken breast 350g,3,Food & Drink
tesco plant chef 10 no duck spring rolls 180g,2,Food & Drink
tesco soft scoop raspberry ripple 2 litres,1.8,Food & Drink
tesco bubblegum lollies 6x55ml,1.2,Food & Drink
tesco butter chicken curry with pilau rice 400g,1.6,Food & Drink
tesco strawberry  lemonade helter skelter 5x70ml,1.2,Food & Drink
hearty food co 4 bean  cheese melts 400g,1,Food & Drink
dr oetker vegan margherita pomodori pizza 340g,3.25,Food & Drink
youngs chip shop 2 extra large cod fillets in batter 300g,4.25,Food & Drink
magnum double raspberry ice cream 3 x 88 ml,4,Food & Drink
jusrol 2 puff pastry blocks 1kg,2.6,Food & Drink
ben  jerrys phish food chocolate  marshmallow ice cream 465ml,4.8,Food & Drink
tesco free from breaded chicken goujons 300g,2.7,Food & Drink
birds eye battered cod chips  peas 395g,3,Food & Drink
tesco 4x steam bags mixed greens  corn 640g,2.1,Food & Drink
birds eye 4 beef grills 340g,3.4,Food & Drink
haagendazs fruit mini cups ice cream 4x95ml,4.8,Food & Drink
youngs chip shop 4 omega 3 fish fillets,3.25,Food & Drink
kellys cornish vanilla dairy ice cream 2 litres,4,Food & Drink
birds eye 2 chicken shop sizzler fillets burger 227g,4,Food & Drink
quorn 4 chicken style burgers 252g,2.3,Food & Drink
birds eye mini potato waffles 456g,2.75,Food & Drink
annabel karmel frozen chicken pasta 200g,1.95,Food & Drink
linda mccartney 2 vegetarian chicken  mushroom pies 380g,2.5,Food & Drink
birds eye chicken shop buttermilk chicken strips 350g,5,Food & Drink
pukka vegan minced steak  onion 2pack,2.5,Food & Drink
birds eye chicken shop battered chicken nuggets 400g,4,Food & Drink
pukka vegan smoky cheddar flavour  onion bakes 2 pack 278g,2.5,Food & Drink
weight watchers beef hotpot 350g,2,Food & Drink
tesco mushroom medley 500g,2,Food & Drink
youngs fishermans pie 300g,1.75,Food & Drink
easibake gluten free garlic baguette 170g,1.95,Food & Drink
quorn fillets 312g,2.3,Food & Drink
solero red berries ice cream 3 x 90ml,2.4,Food & Drink
tesco whole chunks battered chicken breast 350g,3,Food & Drink
walls twister 5 peekablue ice lollies 350ml,2.2,Food & Drink
brew city halloumi fries 150g,2.65,Food & Drink
quorn meat free crispy nuggets 300g,2.3,Food & Drink
tesco lemon meringue pie 475g,2.15,Food & Drink
tesco finest beer battered cod bites 290g,2.75,Food & Drink
tesco new york cheesecake 450g,2.2,Food & Drink
viennetta mint ice cream dessert 650ml,1.65,Food & Drink
tesco chopped ginger 75g,1.6,Food & Drink
tesco sweet  sour chicken egg fried rice 400g,1.6,Food & Drink
tesco plant chef 12 meat free mini pasties 264g,1.5,Food & Drink
tesco chicken chow mein 375g,1.6,Food & Drink
tenderstem broccoli 180g,1.2,Food & Drink
tesco 8 mini lamb koftas 180g,2.5,Food & Drink
tesco finest canadian cooked prawns 225g,4.95,Food & Drink
birds eye 10 fish fingers haddock 280g,3.6,Food & Drink
tesco finest salmon wellington 700g,6,Food & Drink
tesco frozen strawberry  banana smoothie mix 500g,2.4,Food & Drink
chicago town cheesy stuffed crust pepperoni pizza 640g,4.5,Food & Drink
kellys honeycomb crunch 950ml,3.5,Food & Drink
tesco free from 20 chicken nuggets 400g,3.75,Food & Drink
youngs gastro 8 chunky breaded haddock fingers 320g,3.75,Food & Drink
mccain lighter straight home chips 16kg,4,Food & Drink
ben  jerrys chocolate fudge brownie ice cream 465ml,4.8,Food & Drink
mccain roasts 700g,2.8,Food & Drink
hollands 4 steak  kidney puddings,4,Food & Drink
haagendazs caramel mini cups 4 x 95ml,4.8,Food & Drink
haagendazs vanilla ice cream 460ml,4.8,Food & Drink
aunt bessies vegetarian toad in the hole 190g,2.15,Food & Drink
birds eye garden peas  sweetcorn 640g,2.7,Food & Drink
tesco soya beans 600g,2.65,Food & Drink
birds eye steamfresh 4 classic garden mix vegetable 540g,2.7,Food & Drink
tesco plant chef meat free sausage rolls 600g,2.15,Food & Drink
tesco roast chicken pie 700g,3.15,Food & Drink
the tofoo co straight to wok teriyaki 280g,3,Food & Drink
tesco cottage pie 350g,1.75,Food & Drink
tesco frozen avocado chunks 500g,3.15,Food & Drink
weight watchers sweet  sour chicken 320g,2,Food & Drink
strong roots garlic roasted sweet potato 500g,3.3,Food & Drink
tesco 4 breaded cod fishcakes 340g,2.75,Food & Drink
dopsu no chicken pieces 280g,2,Food & Drink
the tofoo co bbq tofu popcorn 280g,2.25,Food & Drink
del monte raspberry iced smoothie 3 x90ml,2,Food & Drink
cadbury dairy milk caramel ice cream 4 x 100ml,2.5,Food & Drink
richmond 2 vegan meat free frozen burgers 150g,2,Food & Drink
richmond 32 cocktail pork sausages 448g,2.5,Food & Drink
quorn 12 sausages 504g,2.95,Food & Drink
tesco chocolate profiteroles 235g,1.65,Food & Drink
tesco strawberry cheesecake 500g,1.9,Food & Drink
hearty food co 4 fish steaks in butter sauce 552g,2.35,Food & Drink
goodfellas gluten free cheesy garlic bread 175g,2.65,Food & Drink
chicago town deep dish ham  pineapple pizzas 2 x 161g,1.49,Food & Drink
tesco black forest gateau 630g,2.5,Food & Drink
tesco chocolate orange gateau bar 400g,2,Food & Drink
tesco crispy half duck  pancakes 530g,6.8,Food & Drink
tesco british frozen large turkey breast crown 2428kg,19,Food & Drink
halo top gooey brownie stick 3x100ml,3.95,Food & Drink
jusrol 2 shortcrust pastry blocks 1kg,2.6,Food & Drink
tesco monterey jack bbq bean burger 280g,2.5,Food & Drink
chicago town takeaway cheesy stuffed crust 630g,4.5,Food & Drink
kellys clotted cream  raspberry ripple ice cream 950ml,3.5,Food & Drink
itsu pork gyozas 240g,3.95,Food & Drink
tesco gluten free garlic chicken kievs 260g,3.15,Food & Drink
zizzi rustica piccante pepperoni pizza 410g,4,Food & Drink
quorn chicken  bacon lattice 2 pack 300g,2.5,Food & Drink
kirstys vegetable lasagne 300g,2.8,Food & Drink
tesco tuna steaks 400g,4.7,Food & Drink
cadbury flake ice cream 480ml,3,Food & Drink
tesco 2 boneless seabass fillets 240g,4,Food & Drink
birds eye chicken shop salt  pepper chicken goujons 325g,4,Food & Drink
itsu hoisin duck 6 bao buns 270g,3.95,Food & Drink
kirstys chinese style vegetables 300g,2.8,Food & Drink
birds eye vegetable fusions green medley 300g,2.7,Food & Drink
kirstys vegan mac  cheeze 275g,2.8,Food & Drink
cadbury darkmilk ice cream sticks 4x90ml,3.25,Food & Drink
weight watchers salmon  broccoli melt 320g,2,Food & Drink
weight watchers chicken lemon risotto 320g,2,Food & Drink
twister 3ster mango raspberry  orange ices 5x70ml,2.2,Food & Drink
the ice co ice crush 2kg,1,Food & Drink
carte dor indulgent chocolate ice cream 900ml,3.75,Food & Drink
ellas kitchen big kids starry chicken nuggets 200g,3.15,Food & Drink
shana plain multipack paratha 5 pack 12g,3.85,Food & Drink
tesco strawberry  cream ice cream tub 900ml,2,Food & Drink
tesco hunters chicken with spicy wedges 400g,1.6,Food & Drink
birds eye garlic  herb corn on the cob 2 pack,2,Food & Drink
richmond 6 sausage patties frozen 342g,2.2,Food & Drink
tesco chicken madras with pilau rice 400g,1.6,Food & Drink
tesco chicken jalfrezi with pilau rice 400g,1.6,Food & Drink
the gym kitchen chicken tikka masala 400g,2.5,Food & Drink
tesco lamb loin chops 550g,6.8,Food & Drink
tesco plant chef 16 vegetable fingers 448g,1.75,Food & Drink
birds eye green cuisine chicken free southern fried strips 210g,2.5,Food & Drink
tesco 8 mini salted caramel tarts 160g,3,Food & Drink
tesco finest chateaubriand fillet 350g,12,Food & Drink
birds eye original 10 beef burgers with onion 567g,5.5,Food & Drink
tesco british frozen medium turkey breast crown 2023kg,17,Food & Drink
birds eye 4 battered haddock fillets 440g,5.6,Food & Drink
tesco chicken thighs 1kg,3.5,Food & Drink
youngs 4 cod steaks in parsley sauce 560g,4.95,Food & Drink
youngs 4 cod steaks in butter sauce 560g,4.95,Food & Drink
magnum mini double caramel  chocolate ice cream 6x60ml,4,Food & Drink
youngs simply breaded omega 3 4 fish fillets 400g,3.25,Food & Drink
youngs gastro 8 tempura battered cod fingers 320g,3.75,Food & Drink
tesco finest salted caramel sauce 250g,2.9,Food & Drink
acre lane lamb leg joint 1012kg,11,Food & Drink
tesco green smoothie mix 500g,2.4,Food & Drink
tesco 4 cinnamon swirls 345g,2.5,Food & Drink
itsu prawn gyoza 12 dinner dumplings 240g,3.95,Food & Drink
tesco finest 12 macaron selection 132g,3.5,Food & Drink
haagendazs strawberry cheesecake ice cream 460ml,4.8,Food & Drink
youngs gastro cod  spinach gratin 360g,2.5,Food & Drink
beyond meat plant based sausage 4x50g,4,Food & Drink
haagendazs belgian chocolate ice cream 460ml,4.8,Food & Drink
tesco micro rice egg fried rice 4 x 150g,2.1,Food & Drink
youngs salmon fillet dinner 380g,2.5,Food & Drink
tesco free from southern fried mini chicken fillets 250g,3.15,Food & Drink
chicago town crispy thin loaded cheese pizza 439g,4,Food & Drink
birds eye green cuisine fishless fingers 12 pack 336g,3,Food & Drink
cornetto soft strawberry ice cream 4pack 560ml,3.5,Food & Drink
tesco berry  lemon tart 380g,2.4,Food & Drink
tesco southern fried chicken thighs 700g,2.8,Food & Drink
tesco raspberry sorbet 500ml,2.4,Food & Drink
the real yorkshire pudding co 6 gluten free yorkshire puddings 180g,2.3,Food & Drink
quorn 2 crispy fillets 200g,2.3,Food & Drink
bernard matthews 6 minion shaped turkey nuggets 342g,2.2,Food & Drink
halo top gooey brownie ice cream 473ml,5.25,Food & Drink
pukka 4 sausage rolls 360g,2.5,Food & Drink
birds eye 6 classic pancakes 240g,1.85,Food & Drink
tesco plant chef 10 no prawn tempuras 150g,2.5,Food & Drink
tesco cookie dough ice cream 480ml,2,Food & Drink
tesco southern fried chicken thigh fillet burger 300g,2.5,Food & Drink
tesco salted caramel cheesecake 450g,2.2,Food & Drink
tesco chocolate cheesecake 425g,1.9,Food & Drink
tesco liver  bacon with colcannon mash 400g,1.6,Food & Drink
tesco strawberry gateau bar 400g,2,Food & Drink
birds eye perfectly baked 2 haddock fillets white wine  onion sauce 260g,4.75,Food & Drink
hollands potato  meat pies 4 pack,4,Food & Drink
magnum double caramel ice cream 3 x 88ml,4,Food & Drink
magnum vegan classic ice cream 270ml,3.5,Food & Drink
birds eye 6 sweet  sticky bbq chicken chargrills 522g,4.5,Food & Drink
birds eye 2 mediterranean vegetable rice 380g,2.7,Food & Drink
genius gluten free 2 steak pies 320g,3.7,Food & Drink
beyond meat plant based mince 300g,4,Food & Drink
nuii salted caramel macadamia ice cream sticks 3x90ml,4,Food & Drink
ben  jerrys tonys chocolonely chocolate love a fair ice cream 465ml,5,Food & Drink
tesco red cabbage  apple 500g,2.2,Food & Drink
